library,type,old_version,new_version,commit_date
org.apache.lucenelucene-facet,"add","","RELEASE",2018-12-28T10:19:39Z
net.contentobjects.jnotifyjnotify,"add","","0.94",2018-12-01T06:07:35Z
com.alibabafastjson,"add","","1.2.20",2018-11-26T13:05:55Z
