library,type,old_version,new_version,commit_date
org.apache.lucenelucene-backward-codecs,"update","8.6.0","8.4.0",2020-10-27T06:07:57Z
org.apache.lucenelucene-backward-codecs,"update","8.4.0","8.6.0",2020-10-13T08:23:33Z
org.apache.lucenelucene-backward-codecs,"add","","8.4.0",2020-03-29T14:41:25Z
org.apache.lucenelucene-grouping,"update","8.6.0","8.4.0",2020-10-27T06:07:57Z
org.apache.lucenelucene-grouping,"update","8.4.0","8.6.0",2020-10-13T08:23:33Z
org.apache.lucenelucene-grouping,"add","","8.4.0",2020-03-29T14:41:25Z
org.apache.commonscommons-lang3,"add","","3.4",2020-03-29T14:41:25Z
org.elasticsearch.clientelasticsearch-rest-high-level-client,"remove","7.2.0","",2020-07-15T08:43:23Z
org.elasticsearch.clientelasticsearch-rest-high-level-client,"add","","7.2.0",2020-07-09T08:52:43Z
org.apache.lucenelucene-facet,"update","8.6.0","8.4.0",2020-10-27T06:07:57Z
org.apache.lucenelucene-facet,"update","8.4.0","8.6.0",2020-10-13T08:23:33Z
org.apache.lucenelucene-facet,"add","","8.4.0",2020-03-29T14:41:25Z
org.apache.lucenelucene-queryparser,"update","8.6.0","8.4.0",2020-10-27T06:07:57Z
org.apache.lucenelucene-queryparser,"update","8.4.0","8.6.0",2020-10-13T08:23:33Z
org.apache.lucenelucene-queryparser,"add","","8.4.0",2020-03-29T14:41:25Z
org.apache.lucenelucene-queries,"update","8.6.0","8.4.0",2020-10-27T06:07:57Z
org.apache.lucenelucene-queries,"update","8.4.0","8.6.0",2020-10-13T08:23:33Z
org.apache.lucenelucene-queries,"add","","8.4.0",2020-03-29T14:41:25Z
org.apache.lucenelucene-core,"update","8.6.0","8.4.0",2020-10-27T06:07:57Z
org.apache.lucenelucene-core,"update","8.4.0","8.6.0",2020-10-13T08:23:33Z
org.apache.lucenelucene-core,"update","8.0.0","8.4.0",2020-05-14T05:51:04Z
org.apache.lucenelucene-core,"update","8.4.0","8.0.0",2020-05-11T10:02:41Z
org.apache.lucenelucene-core,"add","","8.4.0",2020-03-29T14:41:25Z
org.apache.lucenelucene-codecs,"update","8.6.0","8.4.0",2020-10-27T06:07:57Z
org.apache.lucenelucene-codecs,"update","8.4.0","8.6.0",2020-10-13T08:23:33Z
org.apache.lucenelucene-codecs,"add","","8.4.0",2020-03-29T14:41:25Z
org.apache.lucenelucene-memory,"update","8.6.0","8.4.0",2020-10-27T06:07:57Z
org.apache.lucenelucene-memory,"update","8.4.0","8.6.0",2020-10-13T08:23:33Z
org.apache.lucenelucene-memory,"add","","8.4.0",2020-03-29T14:41:25Z
org.apache.lucenelucene-analyzers-common,"add","","8.4.0",2020-03-29T14:41:25Z
org.apache.lucenelucene-misc,"update","8.6.0","8.4.0",2020-10-27T06:07:57Z
org.apache.lucenelucene-misc,"update","8.4.0","8.6.0",2020-10-13T08:23:33Z
org.apache.lucenelucene-misc,"add","","8.4.0",2020-03-29T14:41:25Z
junitjunit,"remove","unknown","",2020-07-15T08:43:23Z
junitjunit,"add","","unknown",2020-07-08T07:38:54Z
org.apache.lucenelucene-join,"update","8.6.0","8.4.0",2020-10-27T06:07:57Z
org.apache.lucenelucene-join,"update","8.4.0","8.6.0",2020-10-13T08:23:33Z
org.apache.lucenelucene-join,"add","","8.4.0",2020-03-29T14:41:25Z
