library,type,old_version,new_version,commit_date
com.opencsvopencsv,"add","","3.7",2016-07-25T16:35:05Z
org.jsoupjsoup,"add","","1.10.1",2016-11-15T10:16:14Z
com.j2bugzillaj2bugzilla,"remove","2.2.1","",2016-07-25T16:35:05Z
