library,type,old_version,new_version,commit_date
javax.servletservlet-api,"add","","3.0-alpha-1",2017-06-26T13:53:42Z
javax.servletjavax.servlet-api,"remove","3.1.0","",2017-06-26T13:53:42Z
org.apache.opennlpopennlp-maxent,"add","","3.0.1-incubating",2017-05-24T18:55:18Z
org.testngtestng,"add","","6.11",2017-05-24T18:55:18Z
