library,type,old_version,new_version,commit_date
org.apache.kafkakafka-clients,"add","","0.9.0.0",2018-05-07T02:37:39Z
com.alibabafastjson,"update","unknown","1.2.3",2018-05-07T05:13:16Z
com.alibabafastjson,"add","","unknown",2018-05-07T02:37:39Z
